,tid_x,tid_y,name_x,name_y,lon_x,lat_x,lon_y,lat_y,flow
1828,29,1,BX11,BK02,-73.85263318131206,40.85650602050326,-73.97837913477538,40.69382760465749,233.51480868160704
1829,29,2,BX11,BK03,-73.85263318131206,40.85650602050326,-73.94085883642956,40.68772369261693,303.93969223171956
1830,29,3,BX11,BK04,-73.85263318131206,40.85650602050326,-73.9168388485992,40.694551313498664,289.15535133219
1831,29,4,BX11,BK05,-73.85263318131206,40.85650602050326,-73.8773418686659,40.67173712827511,305.9448651913958
1832,29,5,BX11,BK06,-73.85263318131206,40.85650602050326,-73.98799738429122,40.67273549470013,180.66141087625547
1833,29,6,BX11,BK07,-73.85263318131206,40.85650602050326,-74.00137747837039,40.65160894849583,144.07324434665966
1834,29,7,BX11,BK08,-73.85263318131206,40.85650602050326,-73.94714711249286,40.674503975601816,202.76572637705584
1835,29,8,BX11,BK09,-73.85263318131206,40.85650602050326,-73.94707350709098,40.66293581355036,170.7028322938408
1836,29,9,BX11,BK10,-73.85263318131206,40.85650602050326,-74.02366503580177,40.62309513074918,108.84150484329896
1837,29,10,BX11,BK11,-73.85263318131206,40.85650602050326,-73.99362856438486,40.60688009588173,127.92782191386878
1838,29,11,BX11,BK12,-73.85263318131206,40.85650602050326,-73.98332240426768,40.63104672015064,157.87296745322251
1839,29,12,BX11,BK13,-73.85263318131206,40.85650602050326,-73.9813448692334,40.580741392044644,82.41806914248589
1840,29,13,BX11,BK14,-73.85263318131206,40.85650602050326,-73.95890153122062,40.63120765487312,156.22922956723394
1841,29,14,BX11,BK15,-73.85263318131206,40.85650602050326,-73.94971480741029,40.59491433297577,117.04305522419108
1842,29,15,BX11,BK16,-73.85263318131206,40.85650602050326,-73.91115157108779,40.669019563922355,188.04151488940215
1843,29,16,BX11,BK17,-73.85263318131206,40.85650602050326,-73.93439082497187,40.64843310036696,190.60340881321068
1844,29,17,BX11,BK18,-73.85263318131206,40.85650602050326,-73.91355068546429,40.62129419761759,174.14274039722358
1845,29,18,BX11,BK56,-73.85263318131206,40.85650602050326,-73.8763689072742,40.60766711970171,1.7544596037077007
1846,29,19,BX11,BX01,-73.85263318131206,40.85650602050326,-73.91594021485749,40.81070822441455,2160.626068613564
1847,29,20,BX11,BX02,-73.85263318131206,40.85650602050326,-73.88808730836651,40.81322602862232,2952.603340723413
1848,29,21,BX11,BX03,-73.85263318131206,40.85650602050326,-73.89758156527051,40.832748145182556,5937.210422458578
1849,29,22,BX11,BX04,-73.85263318131206,40.85650602050326,-73.92113830969193,40.83285836867565,3804.130106174436
1850,29,23,BX11,BX05,-73.85263318131206,40.85650602050326,-73.90922507317853,40.852496679460366,6771.362172141544
1851,29,24,BX11,BX06,-73.85263318131206,40.85650602050326,-73.88650265839324,40.849402439238865,15855.534526003483
1852,29,25,BX11,BX07,-73.85263318131206,40.85650602050326,-73.88950711401796,40.883462440633124,8747.521966553973
1853,29,26,BX11,BX08,-73.85263318131206,40.85650602050326,-73.90711553269836,40.89130109863508,3640.758522356886
1854,29,27,BX11,BX09,-73.85263318131206,40.85650602050326,-73.86085194287595,40.82423459600248,13899.500588211265
1855,29,28,BX11,BX10,-73.85263318131206,40.85650602050326,-73.8220353443999,40.838258273610215,15404.343132846967
1856,29,30,BX11,BX12,-73.85263318131206,40.85650602050326,-73.85128156975449,40.88670631960775,16504.354049048783
1857,29,31,BX11,BX27,-73.85263318131206,40.85650602050326,-73.87549831933582,40.85783295042961,609.4532105385741
1858,29,32,BX11,BX28,-73.85263318131206,40.85650602050326,-73.80787909906742,40.86824923869121,218.84600503654517
1859,29,33,BX11,MN01,-73.85263318131206,40.85650602050326,-74.01212459034637,40.70636771445047,169.69648229624278
1860,29,34,BX11,MN02,-73.85263318131206,40.85650602050326,-74.00158804685435,40.72977704176437,248.50532155331177
1861,29,35,BX11,MN03,-73.85263318131206,40.85650602050326,-73.98554422363824,40.71958597440268,328.603979123053
1862,29,36,BX11,MN04,-73.85263318131206,40.85650602050326,-73.99780185641016,40.75503996148062,380.6450655264328
1863,29,37,BX11,MN05,-73.85263318131206,40.85650602050326,-73.97525522457572,40.76733038882235,348.7718363226072
1864,29,38,BX11,MN06,-73.85263318131206,40.85650602050326,-73.97495726645545,40.745122040134255,458.50989976780653
1865,29,39,BX11,MN07,-73.85263318131206,40.85650602050326,-73.97638350273412,40.78677250306096,902.9433527300782
1866,29,40,BX11,MN08,-73.85263318131206,40.85650602050326,-73.95571659456925,40.77156920441733,919.3268575085124
